Reactive.Time;Time span;Living Room Light (100W) [var];Kitchen Light (100W) [var];Cellar Light (200W) [var];Bathroom Light (100W) [var];Bathroom Mirror Light 10 W (LED) [var];Bedroom Light (200W) [var];Egg Cooker / Russell Hobbs 14048-56 Stylo [var];Juicer / Moulinex Vitafruit [var];Kitchen radio / AEG KRC 4323 CD [var];Single Stove Plate [var];Nespresso Coffee Machine, Single Cup [var];Food Slicer / DOMO Schneidemaschine DO521S [var];Toaster Salco MT 400 [var];Electric Kettle / Petra WK288 1.5L [var];AEG PN 2200 RX 4935365097 [var];Hand-held Circular Saw / Bosch PKS 46 [var];Skil 4270 [var];Polishing Machine / Flex L 602 VR [var];Hedge Trimmer / Bosch AHS 550-24 ST [var];Atika LH 2500 G [var];Lawn Mower / Sabo 32-EL [var];Energy Saving Lamp / EL-REF 11 E27 [var];CD/DVD Player / Philips DVDR 725 H [var];TV Medion MD20123_DE_A [var];SAT Receiver / Kathrein UFS913 [var];Miele DG 1450 [var];Handmixer / Phillips Robust HR 1581 [var];Extractor Hood / Miele DA 429-4 [var];Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [var];Microwave / Panasonic NN 5259 [var];Dishwasher NEFF SD6P1F (2011) [var];Laptop Sony Vaio SVE151G11M [var];Steam Iron / Phillips GC 4410 [var];Washing Machine / Bosch WAE 28143 [var];AEG NM 2701 Premium [var];Hair Dryer Braun Silencio 1250 [var];Canister vacuum cleaner / Siemens VS 06 G 1831 [var];Siemens Kl 20 LA 65 (A+) [var];Electric Razor Braun Cruzer 5 [var];Electric Toothbrush Dondodent Professional Clean [var];Router O2 Box 6431 [var];
4828;3.08:28:00;0;0;0;0;0;0;0;0;0,4741430490654723;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3780773049294984;0,01;0,4945714719881572;0;0;0;0;4,052680092325356;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09529885245902;-9,80643508196721;
4829;3.08:29:00;0;0;0;0;0;0;0;0;0,47415127533513823;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3780797720995791;0,01;0,4946297021000765;0;0;0;0;4,0529011127709955;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09529885245902;-9,80643508196721;
4830;3.08:30:00;0;0;0;0;0;0;0;0;0,4741532745626965;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3780838971977496;0,01;0,49463525842487654;0;0;0;0;4,053210072899625;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09529885245902;-9,80643508196721;
4831;3.08:31:00;0;0;0;0;0;0;0;0;0,47416495531629305;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37808787642701913;0,01;0,49468338633529574;0;0;0;0;4,05326588966959;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09529885245902;-9,80643508196721;
4832;3.08:32:00;0;0;0;0;0;0;0;0;0,4741703822421185;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37811836411833366;0,01;0,49468499704091184;0;0;0;0;4,0534574793605325;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09529885245902;-9,80643508196721;
4833;3.08:33:00;0;0;0;0;0;0;0;0;0,4741721887359494;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3781340126382537;0,01;0,49469457068143063;0;0;0;0;4,053472239989999;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4834;3.08:34:00;0;0;0;0;0;0;0;0;0,47417794655937334;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37815291350711916;0,01;0,49474244807313683;0;0;0;0;4,053711918476799;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4835;3.08:35:00;0;0;0;0;0;0;0;0;0,4741924723398321;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37817104042284605;0,01;0,49476038411949685;0;0;0;0;4,053876411071123;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4836;3.08:36:00;0;0;0;0;0;0;0;0;0,4742597416754637;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3781717947412752;0,01;0,4948141472523483;0;0;0;0;4,0539683563611435;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4837;3.08:37:00;0;0;0;0;0;0;0;0;0,4742636558872162;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3782239502691568;0,01;0,4948373476213654;0;0;0;0;4,054063745047193;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4838;3.08:38:00;0;0;0;0;0;0;0;0;0,47426774641666175;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37825628531931116;0,01;0,4948880311524571;0;0;0;0;4,054066827321895;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4839;3.08:39:00;0;0;0;0;0;0;0;0;0,47428161822741277;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37826368762222756;0,01;0,4949412029073861;0;0;0;0;4,054474877161482;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4840;3.08:40:00;0;0;0;0;0;0;0;0;0,4743000301544815;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3783047948512445;0,01;0,4949546035393729;0;0;0;0;4,0545488412388035;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4841;3.08:41:00;0;0;0;0;0;0;0;0;0,4743292732998585;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3783184219213943;0,01;0,49504118752564263;0;0;0;0;4,054581420394853;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4842;3.08:42:00;0;0;0;0;0;0;0;0;0,47433666874308306;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3783365758998376;0,01;0,4950493854252703;0;0;0;0;4,054961517393193;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4843;3.08:43:00;0;0;0;0;0;0;0;0;0,4743442863439779;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37836237297885733;0,01;0,49508263188650914;0;0;0;0;4,054993920774026;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4844;3.08:44:00;0;0;0;0;0;0;0;0;0,47434635192546015;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37837779317982567;0,01;0,49511815039855867;0;0;0;0;4,055102277211815;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4845;3.08:45:00;0;0;0;0;0;0;0;0;0,47438431417762494;0;0;0;0;0;0;0;0;0;0;0;0;0;0,378385578159985;0,01;0,49512839582570695;0;0;0;0;4,055443385554962;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4846;3.08:46:00;0;0;0;0;0;0;0;0;0,4744266895847277;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3783863431708621;0,01;0,49512866432822455;0;0;0;0;4,055745313634609;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4847;3.08:47:00;0;0;0;0;0;0;0;0;0,47443873327330593;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37840160374850834;0,01;0,49515677732376207;0;0;0;0;4,056339117142653;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4848;3.08:48:00;0;0;0;0;0;0;0;0;0,47446792919372494;0;0;0;0;0;0;0;0;0;0;0;0;0;0,378406296245532;0,01;0,495294243747413;0;0;0;0;4,056718439180005;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4849;3.08:49:00;0;0;0;0;0;0;0;0;0,4744894473435828;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37847500565213926;0,01;0,49546087943670164;0;0;0;0;4,056722995360317;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4850;3.08:50:00;0;0;0;0;0;0;0;0;0,4744924095330603;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3784875612108458;0,01;0,49559357638910756;0;0;0;0;4,056734737099495;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4851;3.08:51:00;0;0;0;0;0;0;0;0;0,47451058877609753;0;0;0;0;0;0;0;0;0;0;0;0;0;0,378501734876366;0,01;0,4955969241669205;0;0;0;0;4,056787277561608;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4852;3.08:52:00;0;0;0;0;0;0;0;0;0,4745294940694292;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37850177543868935;0,01;0,49566042506242936;0;0;0;0;4,056791474222186;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4853;3.08:53:00;0;0;0;0;0;0;0;0;0,4746044454218822;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3785198266665703;0,01;0,49576652703407403;0;0;0;0;4,056983136849593;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4854;3.08:54:00;0;0;0;0;0;0;0;0;0,47468765239488825;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3785214464744518;0,01;0,49580642073949754;0;0;0;0;4,057072765631537;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4855;3.08:55:00;0;0;0;0;0;0;0;0;0,4746958150884628;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3785516814074037;0,01;0,49582800779499037;0;0;0;0;4,057154106617514;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4856;3.08:56:00;0;0;0;0;0;0;0;0;0,47477345167628143;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37855859796494906;0,01;0,49588177847890924;0;0;0;0;4,057289147723659;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4857;3.08:57:00;0;0;0;0;0;0;0;0;0,4747947572353865;0;0;0;0;0;0;0;0;0;0;0;0;0;0,378601299423669;0,01;0,4958978716378977;0;0;0;0;4,057407798885651;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4858;3.08:58:00;0;0;0;0;0;0;0;0;0,4748177397438486;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37860821096199243;0,01;0,4959572756789673;0;0;0;0;4,057738279379715;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4859;3.08:59:00;0;0;0;0;0;0;0;0;0,47482215825762186;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37861078138887655;0,01;0,49598118997970836;0;0;0;0;4,057855070328819;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4860;3.09:00:00;0;0;0;0;0;0;0;0;0,4748379319586455;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3786113983766632;0,01;0,4961058898323139;0;0;0;0;4,058115752513577;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4861;3.09:01:00;0;0;0;0;0;0;0;0;0,47488725237336765;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3786176720098208;0,01;0,49618011658835814;0;0;0;0;4,058617399723347;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4862;3.09:02:00;0;0;0;0;0;0;0;0;0,474888916244999;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37866139204090193;0,01;0,49618564880576965;0;0;0;0;4,058631762586048;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4863;3.09:03:00;0;0;0;0;0;0;0;0;0,4748998124499748;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3786713767821673;0,01;0,49620622192263864;0;0;0;0;4,058740571337653;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4864;3.09:04:00;0;0;0;0;0;0;0;0;0,4749128236050679;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3786731027060708;0,01;0,49620785014928087;0;0;0;0;4,058816286937315;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4865;3.09:05:00;0;0;0;0;0;0;0;0;0,474921318756497;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3786783223124963;0,01;0,496316821474941;0;0;0;0;4,058960472443604;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4866;3.09:06:00;0;0;0;0;0;0;0;0;0,4749450033742738;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3787357701278978;0,01;0,4964545212612961;0;0;0;0;4,059101346694519;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4867;3.09:07:00;0;0;0;0;0;0;0;0;0,4749516429304188;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3787482508394842;0,01;0,4964557227641715;0;0;0;0;4,05939651031437;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4868;3.09:08:00;0;0;0;0;0;0;0;0;0,47495433936794357;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3787605746965191;0,01;0,49647164502454516;0;0;0;0;4,0594875713345795;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4869;3.09:09:00;0;0;0;0;0;0;0;0;0,4749609755587942;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37877402157803486;0,01;0,49652368708005507;0;0;0;0;4,059687442536516;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4870;3.09:10:00;0;0;0;0;0;0;0;0;0,47496470977714467;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3787745189388615;0,01;0,4965387943520347;0;0;0;0;4,059694640193841;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4871;3.09:11:00;0;0;0;0;0;0;0;0;0,4749671623400744;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3787877667468761;0,01;0,496574912537122;0;0;0;0;4,060310102281253;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4872;3.09:12:00;0;0;0;0;0;0;0;0;0,4749686452120469;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3787925725045345;0,01;0,4965843408131111;0;0;0;0;4,060376338557329;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4873;3.09:13:00;0;0;0;0;0;0;0;0;0,4749866249891678;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3788226412964294;0,01;0,4966407533429828;0;0;0;0;4,060413070345374;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4874;3.09:14:00;0;0;0;0;0;0;0;0;0,4749950599103828;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3788364797921219;0,01;0,4966978478280523;0;0;0;0;4,060444626246532;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4875;3.09:15:00;0;0;0;0;0;0;0;0;0,47502910510025803;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3788488172936113;0,01;0,4967284257911554;0;0;0;0;4,06080888384499;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4876;3.09:16:00;0;0;0;0;0;0;0;0;0,4750486859570909;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37886007533413657;0,01;0,4967320232695935;0;0;0;0;4,0608851997195385;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4877;3.09:17:00;0;0;0;0;0;0;0;0;0,47506561610044706;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37887166238981945;0,01;0,4968875900263321;0;0;0;0;4,060962068691142;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4878;3.09:18:00;0;0;0;0;0;0;0;0;0,47509447050030773;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3788766529990289;0,01;0,4968937265684807;0;0;0;0;4,06102880182491;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4879;3.09:19:00;0;0;0;0;0;0;0;0;0,47511830559198803;0;0;0;0;0;0;0;0;0;0;0;0;0;0,378902238914103;0,01;0,49692660672880595;0;0;0;0;4,061154281414995;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4880;3.09:20:00;0;0;0;0;0;0;0;0;0,4751266580425444;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3789582949260851;0,01;0,49700240976037263;0;0;0;0;4,061252221082341;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4881;3.09:21:00;0;0;0;0;0;0;0;0;0,4751348881760721;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3789632413451074;0,01;0,49706804171786095;0;0;0;0;4,061454366299765;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4882;3.09:22:00;0;0;0;0;0;0;0;0;0,47515756587846053;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37896514797837877;0,01;0,4971024537362646;0;0;0;0;4,062066810922963;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4883;3.09:23:00;0;0;0;0;0;0;0;0;0,47518236437796196;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3789938117841919;0,01;0,4971311990335824;0;0;0;0;4,062142260090697;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4884;3.09:24:00;0;0;0;0;0;0;0;0;0,4752452063899914;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37903574864924383;0,01;0,4971729988079663;0;0;0;0;4,062243615992889;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4885;3.09:25:00;0;0;0;0;0;0;0;0;0,475257767744103;0;0;0;0;0;0;0;0;0;0;0;0;0;0,379048220193036;0,01;0,4972445078283639;0;0;0;0;4,0622560583950715;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4886;3.09:26:00;0;0;0;0;0;0;0;0;0,4752801945360647;0;0;0;0;0;0;0;0;0;0;0;0;0;0,379052814343195;0,01;0,4972938412168116;0;0;0;0;4,06240586375866;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4887;3.09:27:00;0;0;0;0;0;0;0;0;0,4753168212411189;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37905368864914435;0,01;0,4972992482078526;0;0;0;0;4,06281042344005;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4888;3.09:28:00;0;0;0;0;0;0;0;0;0,4753276866356271;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3790678076358899;0,01;0,49734724452863405;0;0;0;0;4,063153244273746;0;0,1;0;0;0;0;0;0;2,61908590163934;-4,09448049180328;-9,80643508196721;
4889;3.09:29:00;0;0;0;0;0;0;0;0;0,47536924116833823;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37909587270401995;0,01;0,49743967517067106;0;0;0;0;4,063160631210302;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4890;3.09:30:00;0;0;0;0;0;0;0;0;0,475398507594818;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37911390772299225;0,01;0,4974928462211453;0;0;0;0;4,063162886363606;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4891;3.09:31:00;0;0;0;0;0;0;0;0;0,4754009304749647;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37917213617697476;0,01;0,49749591699054263;0;0;0;0;4,063250234156462;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4892;3.09:32:00;0;0;0;0;0;0;0;0;0,475424939214399;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37917699759837353;0,01;0,497519117769602;0;0;0;0;4,063465613522366;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4893;3.09:33:00;0;0;0;0;0;0;0;0;0,47542573167420626;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3792034838716836;0,01;0,49752421871824587;0;0;0;0;4,063567924843078;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4894;3.09:34:00;0;0;0;0;0;0;0;0;0,47545063080447586;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3792057297543946;0,01;0,4975353518526096;0;0;0;0;4,063877650986257;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4895;3.09:35:00;0;0;0;0;0;0;0;0;0,4754572742920347;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3792165856559831;0,01;0,49754116281609545;0;0;0;0;4,063976434131738;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4896;3.09:36:00;0;0;0;0;0;0;0;0;0,4755137318348257;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37924311731412574;0,01;0,4975902017259459;0;0;0;0;4,064681924518298;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4897;3.09:37:00;0;0;0;0;0;0;0;0;0,4755540255649788;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37924922354049556;0,01;0,4976216684553455;0;0;0;0;4,0647990778232845;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4898;3.09:38:00;0;0;0;0;0;0;0;0;0,4755647310361324;0;0;0;0;0;0;0;0;0;0;0;0;0;0,379251634984531;0,01;0,4976680755738112;0;0;0;0;4,064872967268714;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4899;3.09:39:00;0;0;0;0;0;0;0;0;0,47557082277425217;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3792759615842852;0,01;0,49773738524101024;0;0;0;0;4,065679133666051;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4900;3.09:40:00;0;0;0;0;0;0;0;0;0,47557409131915485;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3793208044827173;0,01;0,4979526702532965;0;0;0;0;4,065797136862446;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4901;3.09:41:00;0;0;0;0;0;0;0;0;0,47558335161155113;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3793241322630834;0,01;0,49797573618036994;0;0;0;0;4,065844497869564;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4902;3.09:42:00;0;0;0;0;0;0;0;0;0,47561249821199647;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37932571067893106;0,01;0,49797875950401127;0;0;0;0;4,066132442043466;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4903;3.09:43:00;0;0;0;0;0;0;0;0;0,47563511652789986;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37934130693962237;0,01;0,4979882676525936;0;0;0;0;4,0662824794277395;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4904;3.09:44:00;0;0;0;0;0;0;0;0;0,4756783391143839;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37934535314298246;0,01;0,49801998971190475;0;0;0;0;4,0666459548335245;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4905;3.09:45:00;0;0;0;0;0;0;0;0;0,4757123022568755;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37934640035231376;0,01;0,498034670112074;0;0;0;0;4,066747902157214;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4906;3.09:46:00;0;0;0;0;0;0;0;0;0,47574285460069426;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3793477187655941;0,01;0,4980381054510987;0;0;0;0;4,066804679801756;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4907;3.09:47:00;0;0;0;0;0;0;0;0;0,47574626998566033;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3793671988999156;0,01;0,4980456868680407;0;0;0;0;4,066822556018397;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,80643508196721;
4908;3.09:48:00;0;0;0;0;0;0;0;0;0,4757480608665121;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37938378599245687;0,01;0,49807601354414693;0;0;0;0;4,067013049294635;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,8036462295082;
4909;3.09:49:00;0;0;0;0;0;0;0;0;0,4757596208333884;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37938735022061526;0,01;0,4981041026863903;0;0;0;0;4,067052868290215;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,8036462295082;
4910;3.09:50:00;0;0;0;0;0;0;0;0;0,4757815460951195;0;0;0;0;0;0;0;0;0;0;0;0;0;0,379401020188698;0,01;0,4981683263070269;0;0;0;0;4,067105633061786;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,8036462295082;
4911;3.09:51:00;0;0;0;0;0;0;0;0;0,4758780599063463;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3794524444984824;0,01;0,49818283470676455;0;0;0;0;4,0673464724417245;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,8036462295082;
4912;3.09:52:00;0;0;0;0;0;0;0;0;0,47588944104017866;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37946278635857683;0,01;0,4981836104763714;0;0;0;0;4,067896876203747;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,8036462295082;
4913;3.09:53:00;0;0;0;0;0;0;0;0;0,47597257991033187;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37946620549618687;0,01;0,4983034370576266;0;0;0;0;4,067996127657181;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,8036462295082;
4914;3.09:54:00;0;0;0;0;0;0;0;0;0,4760661001481721;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37946951888733477;0,01;0,4983489942955059;0;0;0;0;4,068029910820228;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,8036462295082;
4915;3.09:55:00;0;0;0;0;0;0;0;0;0,4760708000880203;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37948593660826796;0,01;0,4983599954269874;0;0;0;0;4,068269085056979;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,8036462295082;
4916;3.09:56:00;0;0;0;0;0;0;0;0;0,47610938170424394;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37950556676787867;0,01;0,4984169228771717;0;0;0;0;4,068532415224346;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,8036462295082;
4917;3.09:57:00;0;0;0;0;0;0;0;0;0,4761373872227033;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3795369234474257;0,01;0,4985126953949515;0;0;0;0;4,068534036070111;0;0,1;0;0;0;0;0;0;2,62266803278689;-4,09448049180328;-9,8036462295082;
